2415970.577723	1902.602953	12.37	 0.08	14.12	301.56495	 44.45725	 87.6	0.139	i29064	103	128	0.000700
2415970.646286	1902.603141	12.64	 0.22	13.29	301.55974	 44.45768	 74.1	0.413	i29068	103	128	0.000700
2415971.724641	1902.606095	 0.00	 0.00	11.78	  0.00000	  0.00000	  0.0	0.000	ac02733	99	0	-1.000000
2415974.638538	1902.614078	 0.00	 0.00	12.02	  0.00000	  0.00000	  0.0	0.000	ac02738	130	0	-1.000000
2415974.729955	1902.614329	 0.00	 0.00	11.20	  0.00000	  0.00000	  0.0	0.000	ac02740	108	0	-1.000000
2415975.614685	1902.616753	 0.00	 0.00	12.13	  0.00000	  0.00000	  0.0	0.000	ac02745	99	0	-1.000000
2415975.807169	1902.617280	12.31	 0.05	15.10	301.56474	 44.45697	 64.7	0.108	i29105	98	128	0.000700
2415975.817557	1902.617308	12.34	 0.06	13.22	301.56477	 44.45731	 84.1	0.262	i29106	98	128	0.000700
2415978.650125	1902.625069	 0.00	 0.00	11.92	  0.00000	  0.00000	  0.0	0.000	ac02756	128	0	-1.000000
2415985.644170	1902.644231	 0.00	 0.00	13.64	  0.00000	  0.00000	  0.0	0.000	i29146	103	0	-1.000000
2415989.545184	1902.654918	12.30	 0.06	14.29	301.56479	 44.45710	 41.7	0.209	i29179	103	128	0.000700
2415989.667072	1902.655252	12.31	 0.10	15.67	301.56482	 44.45719	-43.2	0.087	i29182	103	128	0.000700
2415989.752255	1902.655486	12.36	 0.09	13.82	301.56492	 44.45730	 60.4	0.345	i29186	103	128	0.000700
2416016.649559	1902.729177	 0.00	 0.00	10.96	  0.00000	  0.00000	  0.0	0.000	ac02848	99	0	-1.000000
2416017.644405	1902.731902	 0.00	 0.00	11.63	  0.00000	  0.00000	  0.0	0.000	ac02852	108	0	-1.000000
2416027.538497	1902.759010	 0.00	 0.00	11.05	  0.00000	  0.00000	  0.0	0.000	ac02855	99	0	-1.000000
2416030.491797	1902.767101	12.60	 0.36	13.45	301.56567	 44.45727	 40.6	0.105	i29322	98	67108992	0.000700
2416032.727259	1902.773225	13.00	 0.23	13.55	301.56424	 44.45832	 17.8	0.465	ac02883	108	0	0.000700
2416033.557592	1902.775500	12.41	 0.18	13.15	301.56441	 44.45614	-11.2	0.187	ac02888	130	0	0.000700
2416044.595962	1902.805742	 0.00	 0.00	12.86	  0.00000	  0.00000	  0.0	0.000	ac02918	98	0	-1.000000
2416044.634052	1902.805847	 0.00	 0.00	11.55	  0.00000	  0.00000	  0.0	0.000	ac02919	130	0	-1.000000
2416045.570377	1902.808412	 0.00	 0.00	12.22	  0.00000	  0.00000	  0.0	0.000	ac02924	130	0	-1.000000
2416052.520847	1902.827454	12.34	 0.10	13.55	301.56479	 44.45766	  1.5	0.318	ac02946	108	0	0.000700
2416054.498365	1902.832872	 0.00	 0.00	12.06	  0.00000	  0.00000	  0.0	0.000	ac02955	98	0	-1.000000
2416055.541952	1902.835731	12.37	 0.11	15.34	301.56510	 44.45706	-45.9	0.332	i29486	98	128	0.000700
2416056.549000	1902.838490	 0.00	 0.00	12.02	  0.00000	  0.00000	  0.0	0.000	ac02968	130	0	-1.000000
2416057.529302	1902.841176	 0.00	 0.00	10.44	  0.00000	  0.00000	  0.0	0.000	ac02974	108	0	-1.000000
2416058.462858	1902.843734	 0.00	 0.00	11.16	  0.00000	  0.00000	  0.0	0.000	ac02976	99	0	-1.000000
2416061.461938	1902.851951	 0.00	 0.00	11.98	  0.00000	  0.00000	  0.0	0.000	ac02977	98	0	-1.000000
2416083.440998	1902.912167	 0.00	 0.00	11.82	  0.00000	  0.00000	  0.0	0.000	ac03026	99	0	-1.000000
2416092.544545	1902.937108	 0.00	 0.00	12.30	  0.00000	  0.00000	  0.0	0.000	ac03058	108	0	-1.000000
2416093.451436	1902.939593	 0.00	 0.00	12.33	  0.00000	  0.00000	  0.0	0.000	ac03066	98	0	-1.000000
2416108.459668	1902.980711	12.62	 0.13	13.49	301.56417	 44.45710	 20.6	0.215	ac03100	108	0	0.000700
2416148.912928	1903.091542	12.33	 0.08	14.20	301.56517	 44.45744	-48.6	0.271	i29936	103	128	0.000700
2416148.952749	1903.091651	12.24	 0.11	13.57	301.56493	 44.45743	 79.0	0.196	i29938	103	128	0.000700
2416170.815497	1903.151549	12.49	 0.13	13.50	301.56462	 44.45701	 66.6	0.171	i30096	98	1342210176	0.000700
2416170.894102	1903.151765	12.34	 0.04	15.17	301.56492	 44.45725	 28.0	0.109	i30098	103	128	0.000700
2416170.929767	1903.151862	12.47	 0.16	12.99	301.56583	 44.45733	-88.3	0.390	i30100	98	128	0.000700
2416172.923433	1903.157324	 0.00	 0.00	11.62	  0.00000	  0.00000	  0.0	0.000	ac03368	108	0	-1.000000
2416175.923206	1903.165543	 0.00	 0.00	11.70	  0.00000	  0.00000	  0.0	0.000	ac03384	98	0	-1.000000
2416180.861054	1903.179071	12.28	 0.08	14.43	301.56504	 44.45732	-87.1	0.245	i30163	103	128	0.000700
2416180.915787	1903.179221	 0.00	 0.00	11.58	  0.00000	  0.00000	  0.0	0.000	ac03404	130	0	-1.000000
2416180.921999	1903.179238	12.23	 0.07	13.93	301.56458	 44.45720	-67.3	0.121	i30167	103	128	0.000700
