,REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex,isodate,decimalyear
2122,420061551442725,13836.171999999999,2031.714,-11.9369,301.565265,44.457924,12.722786,0.232332,12.376750999999999,0.11887400000000001,2429557.493245,59533.14,-8.4253,-12.085999999999999,5.08,2877.066,1314.69,42.8,0.40399999999999997,0.00024300000000000002,13.09,0.022541,18.5988,0.0,12.743965,0.149507,5.393257,-0.033313,0.389,143663284,ac,35248,55462,134,8192,1349386240,84,80,71,56,45,28,13,6,107,0,239,2,0,0,8,0,0,134,1706,12.376750999999999,99.0,301.56466800000004,44.457051,-11.6,-10.0,0,0,0.0007,0,1939-10-20 23:50:16.368,1939.8027212191782
2123,420061551442725,15525.045,10390.999,-11.6665,301.564311,44.456933,12.679757,0.161719,12.199409,0.11376900000000001,2429561.476462,46410.35,-9.6956,-11.8181,3.62,4396.597,1816.026,58.38,0.397,6.500000000000001e-05,6.87,0.007928,7.9788,0.0,13.954322,0.140541,1.748435,0.0499,0.402,143663284,bm,1633,134402,108,0,1349451776,50,45,37,30,24,20,12,7,222,0,1194,7,0,0,5,0,0,108,1852,12.199409,99.0,301.56466800000004,44.457051,-11.6,-10.0,0,0,0.0007,0,1939-10-24 23:26:06.317,1939.8136341424658
2124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429561.537258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.796726,0.0,0.0,0.0,0.0,0,ac,35265,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1939-10-25 00:53:39.091,1939.8138007068496
2126,420061551442725,2303.93,10561.579,-10.3964,301.56602000000004,44.45722,12.355777,0.381734,12.189049,0.213998,2429566.510523,14406.45,-7.9012,-10.8067,3.5,5690.130999999999,877.1712,35.76,0.565,8.1e-05,8.83,0.015929,11.8083,0.0,12.675213000000001,0.202014,3.740411,-0.203664,0.409,143663284,ac,35271,63324,99,8192,1349386240,25,23,22,19,14,10,4,4,134,0,1206,2,0,0,4,0,0,99,2125,12.189049,99.0,301.564728,44.457028,-11.6,-10.0,0,0,0.0007,0,1939-10-30 00:15:09.187,1939.8274260904104
2127,420061551442725,1961.494,18467.223,-11.8765,301.561744,44.455565,12.643351,0.259589,12.351464,0.18468800000000002,2429569.512238,56313.32,-8.4187,-12.4891,6.21,2838.5759999999996,1236.238,33.3,0.379,0.000227,15.1,0.025899000000000002,18.2044,0.0,12.306911999999999,0.13639500000000002,5.5835,-0.126161,0.415,143663284,ac,35287,481318,130,8192,1349388288,77,74,66,50,33,24,17,7,60,0,2105,2,0,0,8,0,0,130,1999,12.300868,0.133687,301.56466800000004,44.457051,-11.6,-10.0,0,0,0.0007,0,1939-11-02 00:17:37.363,1939.8356499671233
2128,420061551442725,4049.9629999999997,2297.744,-11.7947,301.563858,44.458838,12.859733,0.23053400000000002,12.456475,0.135536,2429571.51188,52225.99,-8.0118,-12.0789,5.38,3467.696,1021.138,33.87,0.366,0.000309,12.0,0.020666,17.8059,0.0,12.551592999999999,0.15343900000000002,5.730169,-0.015726,0.42,143663284,ac,35302,71586,127,8192,1349386241,105,97,80,63,46,33,23,9,72,0,261,2,0,0,8,0,0,127,1696,12.456475,99.0,301.56466800000004,44.457051,-11.6,-10.0,0,0,0.0007,0,1939-11-04 00:17:06.432,1939.8411284383565
2129,420061551442725,15537.243999999999,9927.873,-12.687999999999999,301.56448,44.4572,12.960374,0.13750199999999999,12.424709,0.10905999999999999,2429575.512743,118905.7,-10.113999999999999,-12.8699,4.67,4551.843,2482.417,-33.62,0.192,0.00013700000000000002,7.53,0.0087,8.0074,0.0,14.631031,0.11708199999999999,1.657024,0.083109,0.449,143663284,bm,1695,224316,108,0,1349453824,105,97,84,71,58,43,31,17,279,0,1144,7,0,0,5,0,0,108,1438,12.381624,0.094414,301.56466800000004,44.457051,-11.6,-10.0,0,0,0.0007,0,1939-11-08 00:18:20.995,1939.8520897068493
2130,420061551442725,15720.103000000001,10158.745,-12.5567,301.565001,44.457346,13.039452,0.154251,12.381734,0.06217999999999999,2429575.551871,105356.5,-9.9853,-12.6757,3.5,4745.01,2322.856,-17.49,0.332,0.000129,8.48,0.009785,8.2332,0.0,14.477928,0.141741,1.4510530000000001,0.15163800000000002,0.501,143663284,bm,1696,211812,108,0,1349453824,97,86,80,63,47,38,27,14,231,0,1195,7,0,0,5,0,0,108,1438,12.314272,0.073276,301.56466800000004,44.457051,-11.6,-10.0,0,0,0.0007,0,1939-11-08 01:14:41.654,1939.852196906849
2131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429595.492556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.430771,0.0,0.0,0.0,0.0,0,ac,35363,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1939-11-27 23:49:16.838,1939.9068289205484
2132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429688.90451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.014211,0.0,0.0,0.0,0.0,0,ac,35589,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1940-02-29 09:42:29.664,1940.162307404371
2133,420061551442725,1949.985,18688.902,-12.2216,301.56626,44.457021000000005,12.671075,0.21879899999999997,12.310696,0.11559100000000001,2429757.7993349996,77383.39,-8.4027,-12.6567,5.46,3951.748,1701.3970000000002,76.1,0.35600000000000004,0.000273,13.08,0.022403,18.5713,0.0,13.518334,0.160023,5.561197,-0.091861,0.43700000000000006,143663284,ac,35693,475258,130,0,1349453826,95,87,70,47,38,25,19,8,230,0,2105,2,0,0,8,0,0,130,1585,12.246592,0.123896,301.564665,44.45705,-11.6,-10.0,0,0,0.0007,0,1940-05-08 07:11:02.544,1940.3505446311465
2134,420061551442725,7664.840999999999,9724.21,-12.0631,301.564732,44.45689,12.782157000000002,0.194633,12.372639999999999,0.188977,2429759.8130099997,66873.41,-8.1561,-12.3062,5.23,4547.321,1275.758,55.28,0.11199999999999999,0.000334,10.06,0.018859,3.1059,0.0,13.823296,0.21075300000000002,6.975383,-0.017611,0.419,143663284,ac,35697,289321,108,0,1349451777,98,91,84,65,47,37,27,11,268,0,1121,2,0,0,1,0,0,108,1843,12.372639999999999,99.0,301.564665,44.45705,-11.6,-10.0,0,0,0.0007,0,1940-05-10 07:30:44.064,1940.356046475409
2135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429763.8088060003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.903265,0.0,0.0,0.0,0.0,0,ac,35710,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1940-05-14 07:24:40.838,1940.3669639508205
2136,420061551442725,8221.231,2112.397,-11.2069,301.564835,44.454775,12.496248,0.299646,12.316809,0.270045,2429768.8037380003,30392.37,-8.0017,-11.3844,3.5,3233.009,1113.375,42.68,0.086,0.000127,11.63,0.020246,16.0136,0.0,12.680457,0.16764600000000002,5.0603620000000005,-0.17623699999999998,0.408,143663284,ac,35714,20144,127,8192,1349386240,43,39,32,25,20,11,4,3,110,0,223,2,0,0,7,0,0,127,2006,12.316809,99.0,301.564665,44.45705,-11.6,-10.0,0,0,0.0007,0,1940-05-19 07:17:22.963,1940.3806113060118
2137,420061551442725,6619.816999999999,10109.66,-12.7002,301.564594,44.457049,12.678398,0.151097,12.252034,0.109945,2429786.772698,120250.7,-10.3171,-12.7716,4.25,4014.623,3287.8109999999997,28.86,0.136,0.000103,6.57,0.007807,2.6811,0.0,14.867578,0.138537,1.339135,0.035460000000000005,0.397,143663284,rh,9721,213716,108,0,1349451776,73,68,57,51,43,35,25,13,454,0,1169,31,0,0,1,0,0,108,1842,12.252034,99.0,301.564665,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-06-06 06:32:41.107,1940.429706825137
2138,420061551442725,6367.14,10399.605,-12.0962,301.564883,44.457167,12.787103,0.154192,12.27638,0.10322,2429797.780007,68940.2,-9.9481,-12.2573,3.5,4757.397,2187.706,70.94,0.429,8.2e-05,7.8,0.00913,2.8155,0.0,14.56091,0.12627,1.7282939999999998,0.143743,0.4,143663284,bm,2432,215939,108,0,1349451776,60,53,47,39,32,25,20,11,471,0,1168,7,0,0,1,0,0,108,1428,12.27638,99.0,301.564665,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-06-17 06:43:12.605,1940.459781439891
2139,420061551442725,6261.826,10184.911,-11.1978,301.56553199999996,44.456947,12.927862,0.222739,12.491826,0.128614,2429800.772966,30139.34,-9.4626,-11.5218,3.5,3594.442,1735.1329999999998,72.47,0.629,4e-05,8.98,0.010498,3.0534,0.0,13.27007,0.175157,2.384704,0.0274,0.4,143663284,bm,2433,103515,108,0,1349451776,28,26,22,17,12,10,5,2,155,0,1167,7,0,0,1,0,0,108,2256,12.491826,99.0,301.564665,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-06-20 06:33:04.262,1940.4679589234968
2140,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429800.820861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.960564,0.0,0.0,0.0,0.0,0,bm,2434,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1940-06-20 07:42:02.390,1940.4680897841533
2141,420061551442725,6441.2390000000005,9907.648000000001,-11.0885,301.565585,44.456959999999995,12.954813,0.190049,12.522878,0.164257,2429802.7689630003,27252.72,-9.511000000000001,-11.2748,3.96,3978.71,1786.336,87.95,0.57,4e-05,8.12,0.009502,2.9279,0.0,13.452535000000001,0.165924,2.224541,0.023283,0.39899999999999997,143663284,bm,2445,111573,108,0,1349451776,30,28,26,20,13,11,9,3,205,0,1118,7,0,0,1,0,0,108,2148,12.522878,99.0,301.564665,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-06-22 06:27:18.403,1940.4734124672138
2142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429802.8154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.50424,0.0,0.0,0.0,0.0,0,bm,2446,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1940-06-22 07:34:10.560,1940.473539344263
2143,420061551442725,2588.143,10424.005,-11.0586,301.565242,44.45718,12.812289,0.24940900000000002,12.280408,0.17114300000000002,2429807.804459,26511.76,-8.4856,-11.1033,3.5,4881.355,1369.182,-27.95,0.39899999999999997,9.499999999999999e-05,7.17,0.012981999999999999,11.3228,0.0,13.169262,0.16816,2.8249470000000003,0.163693,0.38799999999999996,143663284,ac,35745,147221,99,0,1349451776,29,27,25,22,18,13,9,6,236,0,1157,2,0,0,4,0,0,99,1766,12.280408,99.0,301.564725,44.457026,-11.6,-10.0,0,0,0.0007,0,1940-06-27 07:18:25.258,1940.4871706530055
2144,420061551442725,5913.015,9966.735999999999,-12.395,301.564685,44.457062,12.802512,0.128914,12.315887,0.12040999999999999,2429808.80938,90785.21,-10.0124,-12.503,3.5,4249.0070000000005,2463.647,4.31,0.099,9.9e-05,6.66,0.007901,3.577,0.0,14.935521,0.12421300000000002,1.572767,0.082401,0.39,143663284,rh,9743,188076,108,0,1349451776,70,64,55,46,37,32,19,10,386,0,1116,31,0,0,1,0,0,108,1752,12.315887,99.0,301.564665,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-06-28 07:25:30.432,1940.4899163387977
2145,420061551442725,5958.48,9650.598,-13.2892,301.564968,44.456995,12.700202,0.168888,12.30754,0.143547,2429810.7205290003,206865.5,-10.6288,-13.3338,3.5,3166.6620000000003,4223.710999999999,29.47,0.08800000000000001,0.00013700000000000002,7.32,0.008684,3.622,0.0,15.568722,0.13624,1.114911,-0.013562000000000001,0.392,143663284,rh,9745,291530,108,0,1349451776,97,95,81,72,63,51,44,31,675,0,1067,31,0,0,1,0,0,108,1842,12.30754,99.0,301.564665,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-06-30 05:17:33.706,1940.4951380573777
2146,420061551442725,7757.633000000001,9902.619,-11.6791,301.56501299999996,44.455128,12.981491,0.216989,12.547799000000001,0.154375,2429810.736113,46948.34,-7.6629,-12.2142,6.17,4797.248,884.9786,32.04,0.22,0.00028399999999999996,13.55,0.025374,2.7386,0.0,13.607614000000002,0.186846,5.8710830000000005,0.054312,0.387,143663284,ac,35750,259291,108,0,1349453826,85,78,69,60,48,38,22,10,274,0,1122,2,0,0,1,0,0,108,1754,12.484772,0.138017,301.564665,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-06-30 05:40:00.163,1940.4951806366125
2147,420061551442725,10053.869,1354.22,-12.9953,301.564047,44.456773,12.375591,0.21040599999999998,12.195903,0.120827,2429812.724134,157808.8,-9.0916,-13.1105,4.4,3013.962,2258.57,0.57,0.534,0.00041500000000000006,17.39,0.030388,17.6351,0.0,12.730312,0.11184000000000001,4.52151,-0.19151600000000002,0.39,143663284,ac,35753,33753,134,0,1349451776,135,123,104,86,70,56,32,14,55,0,178,2,0,0,8,0,0,134,1270,12.195903,99.0,301.564665,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-07-02 05:22:45.178,1940.5006123879782
2148,420061551442725,8435.21,18089.73,-12.3692,301.56482900000003,44.457861,12.787701,0.23032600000000003,12.521583,0.180516,2429816.724756,88651.36,-9.0348,-12.5161,4.3,4079.4570000000003,2363.981,24.0,0.493,0.000217,9.55,0.017084000000000002,13.0707,0.0,14.285430999999999,0.14565699999999998,3.3322,-0.09091,0.387,143663284,ac,35762,433361,130,0,1349451776,68,60,53,48,39,29,21,12,331,0,2074,2,0,0,5,0,0,130,2006,12.521583,99.0,301.564665,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-07-06 05:23:38.918,1940.5115430491805
2149,420061551442725,6869.555,10191.697,-12.8549,301.564694,44.456977,12.690478,0.169317,12.274034,0.206175,2429817.710281,138666.5,-10.5623,-12.8587,3.5,3988.792,3714.688,7.94,0.114,9.6e-05,6.38,0.007587000000000001,2.4205,0.0,15.511362,0.135466,1.801151,0.025936,0.39,143663284,rh,9763,265566,108,0,1349452800,68,63,59,51,45,38,30,20,621,0,1169,31,0,0,1,0,0,108,1429,12.274034,99.0,301.564665,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-07-07 05:02:48.278,1940.5142357404372
2150,420061551442725,15252.591,10459.626,-13.0979,301.564474,44.45753,12.820521000000001,0.228731,12.266267,0.17336600000000002,2429817.7528729998,173440.5,-10.3639,-13.1287,3.5,4211.416,3157.164,-11.25,0.425,0.00015,11.18,0.013122,7.779,0.0,14.460932000000001,0.168632,1.731728,0.166698,0.384,143663284,rh,9764,312349,108,0,1349453824,109,102,95,77,63,55,44,30,167,0,1193,31,0,0,4,0,0,108,1383,12.133284,0.11601600000000001,301.564665,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-07-07 06:04:08.227,1940.5143521120212
2151,420061551442725,6503.106,4224.611,-13.218,301.56461,44.457049,12.728125,0.199461,12.25234,0.12007999999999999,2429818.679874,193738.5,-11.9755,-13.2846,3.5,3524.96,3843.711,83.68,0.228,4.5e-05,7.17,0.0041719999999999995,4.1482,0.0,15.657575,0.169899,0.7135779999999999,0.126601,0.401,143663284,md,30938,90923,139,0,1349451776,132,117,92,74,57,43,33,18,184,0,468,25,0,0,5,0,0,139,492,12.25234,99.0,301.564665,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-07-08 04:19:01.114,1940.5168849016397
2152,420061551442725,8396.695,15319.798999999999,-11.465,301.565081,44.457095,12.761208,0.19683599999999998,12.446381,0.15462,2429819.7904060003,38546.6,-8.5997,-11.5436,3.5,4415.5779999999995,1919.668,-30.04,0.52,0.000122,9.32,0.017178,8.105,0.0,13.837098000000001,0.170948,3.5241029999999998,-0.049201,0.39399999999999996,143663284,ac,35771,290726,130,0,1349451776,37,36,32,27,21,19,14,6,423,0,1724,2,0,0,2,0,0,130,1952,12.446381,99.0,301.564665,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-07-09 06:58:11.078,1940.5199191420775
2154,420061551442725,6181.838000000001,10130.755,-11.6564,301.564547,44.457575,12.87393,0.163876,12.396243,0.15116,2429825.702685,45979.49,-9.7681,-11.872,3.5,4933.9259999999995,1927.944,80.81,0.096,5.9999999999999995e-05,5.83,0.006821,3.1632,0.0,14.083559,0.155889,1.328415,0.077687,0.4,143663284,bm,2500,192673,108,128,1479477248,44,39,31,23,20,16,14,8,310,0,1167,7,0,0,1,0,8,108,1842,12.361124,0.11316,301.564664,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-07-15 04:51:51.984,1940.5360729098359
2155,420061551442725,15367.14,10830.31,-12.7972,301.564268,44.45668,12.681272,0.148649,12.378307000000001,0.09072000000000001,2429825.744586,131484.4,-10.0162,-12.8739,3.5,4298.39,2278.174,38.24,0.22899999999999998,0.000139,8.82,0.010184,7.7129,0.0,14.225083999999999,0.15528,2.268316,-0.09347899999999999,0.4,143663284,bm,2501,197646,108,0,1349453824,105,102,88,75,63,52,38,22,130,0,1243,7,0,0,4,0,0,108,1870,12.333801,0.100467,301.564664,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-07-15 05:52:12.230,1940.5361873934432
2156,420061551442725,1686.73,10524.295,-11.9056,301.56503100000003,44.457356,13.152370000000001,0.276564,12.393316,0.163944,2429825.7873279997,57842.16,-8.5996,-12.105,3.5,5496.272,1543.391,-24.25,0.609,0.000192,12.48,0.02249,13.0452,0.0,13.200629000000001,0.153253,5.1654919999999995,0.388518,0.4,143663284,ac,35781,180819,98,0,1349451776,59,56,51,43,34,28,19,8,193,0,1154,2,0,0,5,0,0,98,1765,12.393316,99.0,301.564724,44.457026,-11.6,-10.0,0,0,0.0007,0,1940-07-15 06:53:45.139,1940.5363041748626
2157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429829.745833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.068982,0.0,0.0,0.0,0.0,0,bm,2505,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1940-07-19 05:53:59.971,1940.5471197622956
2158,420061551442725,15063.778,10517.16,-13.2141,301.564291,44.457056,12.339399,0.22043200000000002,12.280883,0.08603,2429839.641655,193035.4,-10.1601,-13.2632,3.57,3378.553,2808.5370000000003,-2.8,0.244,0.000176,10.35,0.012148,7.4977,0.0,14.232995,0.13483900000000001,2.062953,-0.318752,0.392,143663284,rh,9769,171403,108,0,1349451776,128,121,108,98,80,66,45,23,214,0,1193,31,0,0,4,0,0,108,1851,12.280883,99.0,301.564664,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-07-29 03:23:58.992,1940.5741575273223
2159,420061551442725,11365.833,1967.025,-12.4334,301.563226,44.457259,12.834181,0.204482,12.438524000000001,0.131193,2429845.672429,94052.9,-8.5049,-12.6592,4.48,2803.866,1389.819,-37.25,0.434,0.000364,14.71,0.025737,17.0635,0.0,13.888351,0.22649899999999998,5.448726000000001,0.019277000000000002,0.384,143663284,ac,35803,58953,134,0,1349453824,120,110,93,77,69,50,36,19,139,0,232,2,0,0,7,0,0,134,1685,12.348718,0.115906,301.564664,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-08-04 04:08:17.866,1940.5906350519126
2160,420061551442725,1743.24,18896.609,-10.9267,301.565283,44.456232,12.722723,0.29744299999999996,12.333433,0.15900699999999998,2429846.6742080003,23478.33,-7.8818,-11.6565,5.99,3766.348,865.7383,-41.48,0.479,0.000134,12.77,0.021758,19.0509,0.0,12.571683,0.143482,5.123689,-0.006901999999999999,0.384,143663284,ac,35807,504568,130,8192,1349388290,46,42,33,27,20,15,7,4,79,0,2154,2,0,0,8,0,0,130,1999,12.379389,0.096953,301.564664,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-08-05 04:10:51.571,1940.5933721530064
2161,420061551442725,5978.701,9917.615,-12.6768,301.564658,44.457213,12.769149,0.127082,12.339597,0.096727,2429847.629932,117679.8,-10.3415,-12.6756,3.5,3301.171,3150.9309999999996,-87.3,0.175,0.00010700000000000001,6.43,0.0076370000000000006,3.4737,0.0,14.898131,0.137141,1.4110719999999999,0.035472000000000004,0.389,143663284,rh,9782,229270,108,0,1349451776,76,70,64,57,49,35,28,15,437,0,1117,31,0,0,1,0,0,108,1842,12.339597,99.0,301.564664,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-08-06 03:07:06.125,1940.5959834207645
2162,420061551442725,6819.38,10035.063,-12.2823,301.56478599999997,44.457437,12.8402,0.139755,12.3934,0.10546099999999999,2429847.68207,81832.98,-10.0372,-12.3581,3.61,4924.499,2383.382,52.5,0.249,9.2e-05,7.14,0.008355,2.4641,0.0,14.814456,0.12981199999999998,1.202594,0.077264,0.39899999999999997,143663284,bm,2536,215376,108,0,1349453824,67,64,52,47,39,30,23,13,499,0,1119,7,0,0,1,0,0,108,1429,12.336136999999999,0.083476,301.564664,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-08-06 04:22:10.848,1940.5961258743173
2163,420061551442725,15619.335,10362.155999999999,-12.5802,301.564564,44.457028,12.813314,0.121121,12.384972,0.066928,2429847.723276,107664.0,-9.9706,-12.7243,3.97,4066.5170000000003,2151.659,14.35,0.307,0.000132,8.58,0.009895000000000001,8.0352,0.0,14.309284,0.120279,2.5305310000000003,0.015341999999999998,0.413,143663284,bm,2537,192398,108,0,1349453824,101,94,81,70,58,43,30,15,268,0,1194,7,0,0,5,0,0,108,1852,12.362741,0.066941,301.564664,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-08-06 05:21:31.046,1940.5962384590164
2164,420061551442725,6135.802,10100.708,-11.6369,301.56464700000004,44.457260999999995,12.819445,0.150198,12.433285,0.12678399999999998,2429853.676448,45159.66,-9.4788,-11.850999999999999,3.61,4111.061,1451.608,23.95,0.157,6.6e-05,6.94,0.008118,3.2236,0.0,13.859353,0.152989,2.3367880000000003,-0.006696,0.402,143663284,bm,2558,164051,108,0,1349453824,48,46,44,34,27,22,18,8,274,0,1167,7,0,0,1,0,0,108,2256,12.368944,0.12523,301.564664,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-08-12 04:14:05.107,1940.6125039562844
2166,420061551442725,14424.176000000001,2238.011,-10.6865,301.563131,44.455782,12.808461999999999,0.388804,12.534198,0.283787,2429856.6445150003,18818.6,-7.4181,-10.5162,4.33,2841.7009999999996,892.8601,-44.33,0.18600000000000003,8.9e-05,12.77,0.02198,18.907,0.0,12.752827,0.17330399999999999,4.633971,-0.090432,0.384,143663284,ac,35831,56724,134,8192,1349388288,31,31,28,26,20,13,6,3,137,0,291,2,0,0,8,0,0,134,1707,12.580858000000001,0.142119,301.564664,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-08-15 03:28:06.096,1940.6206134289625
2167,420061551442725,6779.874,10025.596,-11.4935,301.564823,44.45694,12.705102,0.18371700000000002,12.245678999999999,0.152836,2429856.657178,39573.25,-9.5203,-11.5455,3.5,5022.794,1582.2,53.85,0.29100000000000004,5.9e-05,6.85,0.008015000000000001,2.5099,0.0,13.744074,0.13592200000000002,1.635334,0.06905900000000001,0.39899999999999997,143663284,bm,2564,116268,108,0,1349451776,43,41,38,31,26,18,15,6,263,0,1119,7,0,0,1,0,0,108,1842,12.245678999999999,99.0,301.564664,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-08-15 03:46:20.179,1940.6206480273227
2168,420061551442725,15950.247,10538.043,-11.3383,301.564757,44.457875,12.995683,0.260938,12.414057000000001,0.13717100000000002,2429856.6990759997,34303.58,-8.9451,-11.7445,5.38,5275.3769999999995,983.9272,10.19,0.45899999999999996,6.9e-05,12.61,0.014533,8.4553,0.0,13.340910999999998,0.143596,2.202276,0.18285,0.413,143663284,bm,2565,113070,108,0,1349453824,55,51,46,40,27,20,13,5,91,0,1245,7,0,0,5,0,0,108,2284,12.407125,0.123044,301.564664,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-08-15 04:46:40.166,1940.6207625027314
2169,420061551442725,6040.589,9813.263,-10.2716,301.56394500000005,44.457232,12.941981,0.269396,12.469122,0.21761399999999997,2429857.641784,12842.23,-8.9296,-10.3797,4.95,5317.571,1038.84,-83.49,0.35,2.9999999999999997e-05,5.16,0.006135,3.5048,0.0,13.3697,0.172247,1.315542,0.098511,0.384,143663284,rh,9801,82468,108,0,1349451776,21,20,19,18,8,8,6,1,219,0,1117,31,0,0,1,0,0,108,2256,12.469122,99.0,301.564664,44.457049,-11.6,-10.0,0,0,0.0007,0,1940-08-16 03:24:10.138,1940.623338207651
2170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429858.6110509997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.518037,0.0,0.0,0.0,0.0,0,ac,35840,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1940-08-17 02:39:54.806,1940.6259864781414
2171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429859.6000099997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.816597999999999,0.0,0.0,0.0,0.0,0,ac,35843,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1940-08-18 02:24:00.864,1940.6286885519119
2172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429859.650566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65814,0.0,0.0,0.0,0.0,0,ac,35844,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2048,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0,1940-08-18 03:36:48.902,1940.6288266830602
